Id,SalePrice
1461,121095.082827549
1462,151793.4701220113
1463,167934.62558768573
1464,178711.49966059063
1465,207467.0109747559
1466,174606.06831268696
1467,165176.66263319342
1468,166869.8109790135
1469,191248.86417017173
1470,119002.6148919924
1471,192582.44427186594
1472,107428.12649910104
1473,100805.20134456361
1474,158319.34388691012
1475,144488.74071209884
1476,403142.1639861516
1477,272351.09349601954
1478,308257.3276286946
1479,284073.81439582555
1480,481712.83519856416
1481,291487.54056619
1482,213242.37670171607
1483,171304.03505937988
1484,184198.59084784813
1485,163915.9746669491
1486,202675.26107829806
1487,320968.73915029253
1488,254217.16121942663
1489,204741.91553331132
1490,181463.52251592226
1491,198158.9330136254
1492,102833.23906482395
1493,173706.82840572146
1494,309506.8099650214
1495,280268.698421571
1496,211510.88163732842
1497,198158.9330136254
1498,163365.61262344383
1499,163365.61262344383
1500,146219.6495394879
1501,169149.16299903602
1502,143099.62142203035
1503,250777.9062133084
1504,237296.62417140795
1505,211475.61625223816
1506,199322.67631027126
1507,229649.61605053124
1508,194640.34477330063
1509,165863.28104736577
1510,152868.64063740557
1511,152491.60281132936
1512,167898.41364425156
1513,161760.11947429363
1514,148656.48245841026
1515,192696.75921421588
1516,163415.3470672778
1517,139709.17747954628
1518,170783.71402892598
1519,210119.07805516984
1520,139159.50741397045
1521,141184.24964515757
1522,179355.68741469216
1523,121456.63984968077
1524,117386.32012406892
1525,120672.50365134404
1526,124393.9620146926
1527,84928.98633883125
1528,129698.17488322394
1529,150675.58663189397
1530,164720.203443269
1531,111075.53983933308
1532,93073.2866668628
1533,155436.06426308138
1534,127387.3482862795
1535,146764.20631617936
1536,115950.32732964691
1537,77147.3315606963
1538,152643.58653942533
1539,164383.6834618938
1540,131793.35734755962
1541,143269.93645434338
1542,142493.6074304868
1543,198057.7035222673
1544,80453.34971699
1545,112987.44741028691
1546,126791.63378567697
1547,129443.63532334777
1548,136425.11249767322
1549,97704.80873860259
1550,146343.46019489373
1551,119087.97470862856
1552,135970.77439220223
1553,125012.986661053
1554,118089.24314130034
1555,158420.82554175024
1556,107960.36377942849
1557,117901.48445279949
1558,102598.43051112072
1559,110446.7380161021
1560,142950.90153213756
1561,145212.2597312042
1562,120910.70943452667
1563,121160.55348128118
1564,156924.53710841612
1565,142212.7741910794
1566,201262.69666412112
1567,82884.97209461205
1568,196466.49381162765
1569,115380.54937948282
1570,106993.1613988764
1571,126351.11493926028
1572,136556.08145982656
1573,229586.55446571345
1574,153145.18332114682
1575,199544.6139341013
1576,194494.15651092163
1577,205757.75137333467
1578,121904.2613625729
1579,139571.06516584387
1580,198107.9273812317
1581,130824.25387017225
1582,130954.32167791849
1583,312357.7086630583
1584,235364.3233560619
1585,144457.37563525813
1586,71008.88123236097
1587,97604.00680304636
1588,139894.9032466908
1589,105081.14169942959
1590,132809.5332381798
1591,98516.93368105212
1592,125183.88109724218
1593,126740.69271628371
1594,133638.79698255047
1595,123877.4359527492
1596,216283.65577070927
1597,167123.3515160164
1598,180875.80071608038
1599,177300.3776374377
1600,200883.1741501543
1601,72253.05920970174
1602,95112.84146818276
1603,79786.83738880903
1604,248914.71675468385
1605,261015.06688996614
1606,161789.46577947028
1607,216610.77506246444
1608,203314.60268759943
1609,204244.70913095205
1610,141957.23612064632
1611,150164.39199200462
1612,169463.41689645642
1613,162698.40027720804
1614,124182.3271986503
1615,80223.38497976358
1616,80223.38497976358
1617,90340.23018435713
1618,121160.55348128118
1619,131857.60709330754
1620,199209.67639125092
1621,135921.80942788083
1622,140347.06064971394
1623,274838.5509749631
1624,194311.9094987214
1625,126735.29886669482
1626,171326.14135490987
1627,178865.623034726
1628,258138.93670167378
1629,180388.4513273644
1630,348624.1823702552
1631,231227.88059560364
1632,261151.44093071859
1633,163558.9581830656
1634,178865.623034726
1635,167097.72142663685
1636,165176.66263319342
1637,177919.278883309
1638,211066.3801252071
1639,183261.01008386546
1640,269617.8542985375
1641,180180.5879968139
1642,212879.21030472527
1643,258022.1545131931
1644,237262.0351398562
1645,170904.60573795394
1646,152372.76133055377
1647,177557.00281055138
1648,150782.24451364978
1649,130780.65249578845
1650,118821.07090096938
1651,118821.07090096938
1652,107428.12649910104
1653,107428.12649910104
1654,169318.35093126824
1655,166233.32937701186
1656,159110.41969587366
1657,170251.11113194146
1658,159280.4649677043
1659,144488.74071209884
1660,133995.36990048742
1661,430013.84982574044
1662,438122.0668597554
1663,391416.51627358986
1664,554945.7277402702
1665,335275.1206576594
1666,271870.67621522275
1667,321863.33974300243
1668,335275.1206576594
1669,299796.9698187939
1670,350089.7128730325
1671,237705.9731452188
1672,445035.31632892584
1673,305883.0998627972
1674,254217.16121942663
1675,171238.7716868646
1676,168273.07575867607
1677,193385.695965764
1678,507138.03341513115
1679,319970.96228432615
1680,368596.4277089112
1681,264179.72416100424
1682,258682.56469827433
1683,193318.18752208966
1684,179360.9827850462
1685,167595.6465267285
1686,188889.7412154828
1687,163915.9746669491
1688,197718.17203784134
1689,197625.0161795853
1690,189451.38133947557
1691,171340.90172552734
1692,246463.942890829
1693,163915.9746669491
1694,173178.66617363048
1695,168398.80944719294
1696,266614.73076380667
1697,168398.80944719294
1698,343774.97591819975
1699,316516.72044718434
1700,238492.6670620921
1701,271541.1428248679
1702,265781.38778366015
1703,263002.44851949305
1704,258723.27259376907
1705,223826.10439138132
1706,445273.34360695875
1707,207604.86898219088
1708,199275.06885371593
1709,300617.8056502378
1710,220598.17842178026
1711,235515.09046479582
1712,285040.4381353938
1713,229284.88687850375
1714,219825.76454620124
1715,198068.66514254097
1716,189406.9161151342
1717,184198.59084784813
1718,134974.20241977484
1719,212317.09986673133
1720,244338.9741277718
1721,177739.68104777162
1722,126642.5763055164
1723,151981.14214500738
1724,212467.58936385871
1725,218918.21611986565
1726,182658.69767723515
1727,169875.0396470738
1728,191190.07897614304
1729,149811.40876999652
1730,165483.31140475624
1731,134067.7406771256
1732,130484.91707887399
1733,120910.70943452667
1734,130127.85809245953
1735,123873.63292908767
1736,123873.63292908767
1737,298795.6684713532
1738,205542.9846901118
1739,299951.38350038056
1740,203092.95702706385
1741,172555.63809369676
1742,169149.16299903602
1743,176250.06987024355
1744,242732.17451281226
1745,228830.13187406692
1746,212905.0821567697
1747,204071.4823433238
1748,220225.18116896463
1749,156110.50091667226
1750,148195.47376616366
1751,211049.10760549083
1752,121054.55507576662
1753,170870.2316403422
1754,233213.10090387223
1755,164210.49055284652
1756,118938.6792987569
1757,120910.70943452667
1758,139141.1319820981
1759,165761.78123903926
1760,155282.82098553926
1761,153145.18332114682
1762,168059.67341862898
1763,178774.37704493513
1764,120672.50365134404
1765,182895.59405337053
1766,172074.5909325256
1767,182114.35343977128
1768,138910.0021214032
1769,184880.8092304145
1770,130739.0713058955
1771,140931.11410186475
1772,141184.80567303117
1773,132261.678792473
1774,184699.59011547576
1775,134872.292085367
1776,109425.8976647825
1777,108264.07579547
1778,124778.41450161896
1779,108878.52084072234
1780,170609.3125368344
1781,134004.05629678263
1782,94727.5501306273
1783,126514.51526741398
1784,72845.84232648446
1785,111128.91681607619
1786,162067.61991324477
1787,160000.53491714105
1788,62657.74210505888
1789,97174.95205600826
1790,67905.24260412937
1791,222799.12203848103
1792,151707.70476154034
1793,147231.84254887138
1794,140975.73678671717
1795,139888.58098198328
1796,117091.73924011023
1797,137877.64248464498
1798,130688.14301355573
1799,103067.06677223105
1800,112736.36360870514
1801,121736.79702313633
1802,156392.83035031453
1803,181774.69571674382
1804,134604.4290615716
1805,136609.1090303229
1806,129094.11919728038
1807,163220.93021620985
